point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,钱乃荣当代吴语研究
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,倒,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,滔,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,掏,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,讨,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,套,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,桃,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,逃,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,淘,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,陶,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,萄,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,涛,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,道,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,稻,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,盗,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,导,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,T,蹈,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,N,脑,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,N,恼,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,劳,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,捞,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,唠,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,牢,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,痨,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,老,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,佬,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,L,涝,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,遭,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,糟,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,早,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,枣,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,蚤,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,澡,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,藻,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,躁,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,灶,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,操,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,草,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,騲,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,糙,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,曹,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,槽,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,皂,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,造,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,骚,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,臊,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,扫,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,嫂,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,扫,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,TS,燥,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,高,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,膏,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,篙,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,羔,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,糕,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,稿,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,告,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,膏,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,考,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,烤,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,拷,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,靠,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,犒,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,铐,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,㸆,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,熬,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,敖,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,鳌,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,傲,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,K,鏊,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,蒿,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,薅,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,好,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,好,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,耗,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,豪,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,壕,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,毫,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,号,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,蠔,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,浩,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,号,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,爊,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,袄,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,懊,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,奥,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,懊,,
JJ01,靖江城区,太湖片-毗陵小片,,,豪,Ø,澳,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,P,剖,e,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,某,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,亩,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,牡,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,母,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,拇,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,戊,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,茂,ɒ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,M,贸,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,兜,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,斗,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,抖,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,陡,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,蚪,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,斗,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,偷,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,敨,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,透,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,头,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,投,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,骰,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,豆,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,逗,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,痘,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,T,脰,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,楼,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,搂,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,耧,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,娄,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,搂,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,篓,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,溇,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,漏,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,L,陋,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,TS,走,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,TS,奏,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,TS,凑,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,TS,叟,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,TS,嗽,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,勾,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,钩,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,沟,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,狗,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,苟,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,垢,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,枸,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,彀,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,够,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,构,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,购,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,勾,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,抠,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,眍,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,口,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,叩,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,扣,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,寇,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,藕,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,偶,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,K,偶,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,吼,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,侯,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,喉,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,猴,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,瘊,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,後,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,厚,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,后,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,候,øɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,鲎,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,欧,øɤ/ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,瓯,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,区,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,鸥,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,呕,ʌɤ,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,殴,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,沤,,
JJ01,靖江城区,太湖片-毗陵小片,,,侯,Ø,怄,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,P,拜,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,P,排,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,P,�,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,M,埋,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,L,攋,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,TS*,䍉,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,TS*,箉,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,TS*,斋,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,TS*,豺,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,皆,iɑ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,阶,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,稭,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,偕,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,介,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,界,iæ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,芥,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,尬,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,疥,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,届,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,戒,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,庎,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,揩,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,K,楷,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,Ø,谐,iæ,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,Ø,骇,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,Ø,械,,
JJ01,靖江城区,太湖片-毗陵小片,,,皆,Ø,挨,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,P,摆,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,P,派,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,P,牌,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,P,簰,,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,P,罢,o,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,P,稗,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,M,买,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,M,卖,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,N,奶,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,债,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,钗,,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,差,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,柴,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,筛,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,洒,æ/ɑ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,TS*,晒,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,佳,,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,街,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,解,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,懈,,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,涯,,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,崖,iɑ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,K,捱,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,Ø,鞋,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,Ø,解,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,Ø,解,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,Ø,蟹,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,Ø,矮,æ,
JJ01,靖江城区,太湖片-毗陵小片,,,佳,Ø,隘,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,呆,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,戴,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,胎,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,台,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,奤,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,态,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,贷,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,台,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,苔,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,抬,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,待,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,怠,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,殆,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,代,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,袋,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,玳,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,黛,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,埭,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,逮,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,T,绐,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,N,乃,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,N,耐,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,L,来,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,灾,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,栽,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,宰,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,载,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,再,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,载,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,猜,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,彩,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,採,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,睬,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,踩,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,菜,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,棌,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,才,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,材,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,财,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,裁,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,在,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,载,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,腮,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,鳃,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,赛,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,TS,塞,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,该,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,改,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,概,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,溉,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,开,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,凯,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,慨,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,咳,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,呆,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,磑,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,K,碍,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,海,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,孩,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,亥,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,哀,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,埃,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,唉,,,
JJ01,靖江城区,太湖片-毗陵小片,,,咍,Ø,爱,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,P,贝,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,P,狈,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,P,沛,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,带,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,太,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,泰,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,大,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,汏,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,N,奈,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,L,赖,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,L,癞,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,TS,蔡,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,盖,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,丐,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,艾,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,Ø,害,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,Ø,蔼,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,杯,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,辈,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,背,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,胚,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,坯,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,配,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,培,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,陪,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,赔,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,裴,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,倍,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,佩,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,P,背,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,梅,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,枚,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,媒,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,煤,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,莓,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,玫,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,每,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,妹,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,M,昧,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,堆,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,𠡒,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,对,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,碓,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,推,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,㷟,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,腿,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,退,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,颓,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,T,队,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,N,馁,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,N,内,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,雷,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,儡,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,癗,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,蕾,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,累,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,擂,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,L,𨀤,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,TS,脧,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,TS,催,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,TS,崔,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,TS,摧,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,TS,罪,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,TS,碎,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,瑰,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,盔,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,恢,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,魁,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,诙,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,傀,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,块,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,K,桅,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,灰,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,贿,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,悔,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,晦,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,回,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,茴,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,蛔,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,徊,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,汇,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,溃,,,
JJ01,靖江城区,太湖片-毗陵小片,,,灰,Ø,煨,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,蜕,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,T,兑,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,TS,最,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,会,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,刽,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,桧,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,K,外,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,Ø,会,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,Ø,绘,,,
JJ01,靖江城区,太湖片-毗陵小片,,,泰,Ø,烩,,,
